wave,question_id,harmonized_name,section,stem_text,item_text,response_scale,notes
y2013,P28TGB.C,trust_newspapers,Institutional Trust (Media),"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",Newspapers,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2015,P16TGB.C,trust_newspapers,Institutional Trust (Media),"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",Newspapers,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2016,,trust_newspapers,Institutional Trust (Media),,,1=A lot; 2=Some; 3=A little; 4=No confidence,Not included in this wave
y2017,,trust_newspapers,Institutional Trust (Media),,,1=A lot; 2=Some; 3=A little; 4=No confidence,Not included in this wave
y2018,,trust_newspapers,Institutional Trust (Media),,,1=A lot; 2=Some; 3=A little; 4=No confidence,Not included in this wave
y2020,,trust_newspapers,Institutional Trust (Media),,,1=A lot; 2=Some; 3=A little; 4=No confidence,Not included in this wave
y2023,,trust_newspapers,Institutional Trust (Media),,,1=A lot; 2=Some; 3=A little; 4=No confidence,Not included in this wave
y2024,P14ST.M,trust_newspapers,Institutional Trust (Media),"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",Newspapers,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y1995,p27i,trust_parliament,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Congress / Parliament,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y1996,p33i,trust_parliament,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Congress / Parliament,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y1997,sp63f,trust_parliament,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Congress / Parliament,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y1998,sp38f,trust_parliament,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Congress / Parliament,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2000,P35ST.F,trust_parliament,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Congress / Parliament,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2001,p61stf,trust_parliament,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Congress / Parliament,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2002,p36std,trust_parliament,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Congress / Parliament,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2003,p21stf,trust_parliament,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Congress / Parliament,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2004,p34stf,trust_parliament,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Congress / Parliament,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2005,p45sta,trust_parliament,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Congress / Parliament,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2006,p24st.f,trust_parliament,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Congress / Parliament,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2007,p24st.f,trust_parliament,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Congress / Parliament,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2008,p28st.a,trust_parliament,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Congress / Parliament,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2009,p26st.a,trust_parliament,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Congress / Parliament,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2010,P20ST.A,trust_parliament,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Congress / Parliament,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2011,P20ST.A,trust_parliament,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Congress / Parliament,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2013,P26TGB.C,trust_parliament,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The National Congress / Parliament,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
